,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2278,2017-12-02,7.852894212609018,-10.498442555454066,24.678533291434704,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2279,2017-12-02,7.852894212609018,-8.872921554505707,26.75074431096283,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2280,2017-12-02,7.852894212609018,-10.49394591908294,24.35193642786964,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2281,2017-12-02,7.852894212609018,-9.839249822733041,25.43904433546601,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2282,2017-12-02,7.852894212609018,-10.63031607439946,24.03949637730042,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2283,2017-12-02,7.852894212609018,-7.522814452265564,25.97346296871738,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2284,2017-12-02,7.852894212609018,-9.398509035962995,24.73745536045716,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2285,2017-12-02,7.852894212609018,-8.795445041364943,25.9360125207989,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2286,2017-12-02,7.852894212609018,-10.77124019335159,26.297837126631613,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2287,2017-12-02,7.852894212609018,-9.100425553322907,26.089107019172555,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2288,2017-12-02,7.852894212609018,-8.53694842240912,24.71729643609765,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2289,2017-12-02,7.852894212609018,-9.205809843268192,25.312139145557854,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2290,2017-12-02,7.852894212609018,-9.062159081690243,25.134490148951762,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2291,2017-12-02,7.852894212609018,-10.283677203653635,26.029101022080486,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2292,2017-12-02,7.852894212609018,-9.661221766754654,26.136689998875045,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2293,2017-12-02,7.852894212609018,-8.475948360383978,26.159675561602945,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2294,2017-12-02,7.852894212609018,-10.054248912095456,24.360388154867877,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2295,2017-12-02,7.852894212609018,-10.347363623662686,24.87058358545987,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2296,2017-12-02,7.852894212609018,-9.304348464099142,25.60408509327546,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2297,2017-12-02,7.852894212609018,-9.698275333668136,26.03180795221228,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2298,2017-12-02,7.852894212609018,-10.435824140077399,26.359145461824962,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2299,2017-12-02,7.852894212609018,-9.700070052936617,25.348652434485217,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2300,2017-12-02,7.852894212609018,-10.074486799541198,24.844414437855207,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2301,2017-12-02,7.852894212609018,-9.25241862137858,24.35756484033683,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2302,2017-12-02,7.852894212609018,-9.300728772140959,25.06860054981245,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2303,2017-12-02,7.852894212609018,-9.567229878576905,24.746269168489036,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2304,2017-12-02,7.852894212609018,-9.542051373103702,26.866084039799954,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2305,2017-12-02,7.852894212609018,-9.449233231820005,25.43726590046467,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2306,2017-12-02,7.852894212609018,-9.015107514477831,25.558558608922578,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2307,2017-12-02,7.852894212609018,-8.857758619879354,24.362303163809294,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2308,2017-12-02,7.852894212609018,-11.220128664261939,24.11656290464341,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2309,2017-12-02,7.852894212609018,-8.718114207644525,25.292193578052974,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2310,2017-12-02,7.852894212609018,-10.178877529800234,24.471752344571417,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2311,2017-12-02,7.852894212609018,-10.0175533263539,24.15142808111735,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2312,2017-12-02,7.852894212609018,-8.474682012817478,24.81312422272036,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2313,2017-12-02,7.852894212609018,-9.931195149027259,24.89225555301296,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2314,2017-12-02,7.852894212609018,-8.49229166130489,26.1454264115726,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2315,2017-12-02,7.852894212609018,-9.927592920577938,25.338607052109268,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2316,2017-12-02,7.852894212609018,-10.443260005457986,24.692919068241874,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2317,2017-12-02,7.852894212609018,-9.776501023032022,25.422727168238264,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2318,2017-12-02,7.852894212609018,-8.04952063546404,25.68198286552688,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2319,2017-12-02,7.852894212609018,-9.41970115126473,25.16630287561574,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2320,2017-12-02,7.852894212609018,-9.640727906108745,25.13116391713428,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2321,2017-12-02,7.852894212609018,-10.17792113353791,25.064246121563944,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2322,2017-12-02,7.852894212609018,-9.160422806249077,24.90068686319808,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2323,2017-12-02,7.852894212609018,-10.433329109405383,24.41878696992356,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2324,2017-12-02,7.852894212609018,-10.38521344556854,26.691702027499556,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2325,2017-12-02,7.852894212609018,-9.113919561852445,25.72962344543864,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2326,2017-12-02,7.852894212609018,-8.84578738889007,24.712045627524663,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2327,2017-12-02,7.852894212609018,-9.780519011625762,26.09109318974679,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2328,2017-12-02,7.852894212609018,-10.113779826930264,26.631358850739666,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2329,2017-12-02,7.852894212609018,-9.930626452922436,25.925826226913365,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2330,2017-12-02,7.852894212609018,-9.802392960482134,25.63660584893182,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2331,2017-12-02,7.852894212609018,-9.487329053991827,24.51472905807829,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2332,2017-12-02,7.852894212609018,-9.331405045985866,26.11336260182388,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2333,2017-12-02,7.852894212609018,-10.060449622930516,24.284479563326276,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2334,2017-12-02,7.852894212609018,-9.074820630680854,25.06584323003627,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2335,2017-12-02,7.852894212609018,-9.54643783104833,25.32758250410355,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2336,2017-12-02,7.852894212609018,-8.862139676214566,24.89692353461903,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2337,2017-12-02,7.852894212609018,-8.999143608594986,25.474949642253904,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2338,2017-12-02,7.852894212609018,-8.678432872847843,25.95941880283245,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2339,2017-12-02,7.852894212609018,-8.872362867309695,24.931009567954252,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2340,2017-12-02,7.852894212609018,-9.932968500499719,25.182817236996723,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2341,2017-12-02,7.852894212609018,-8.85513773661136,25.52915267484623,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2342,2017-12-02,7.852894212609018,-10.372960099582087,25.1493560263677,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2343,2017-12-02,7.852894212609018,-9.30424659804385,25.955099019609218,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2344,2017-12-02,7.852894212609018,-9.29951825365255,26.041309606501105,7.8528942126090175,7.8528942126090175,0.0,0.0,0.0,0.0,0.0,0.0,7.852894212609018
2345,2017-12-03,7.333780466660475,-11.25027146723818,25.131200017234814,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2346,2017-12-03,7.333780466660475,-10.126866612035824,24.454934169669244,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2347,2017-12-03,7.333780466660475,-10.256358146667763,25.169632705075774,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2348,2017-12-03,7.333780466660475,-9.61365182159385,25.136923151966837,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2349,2017-12-03,7.333780466660475,-11.229676080070007,24.598227575929656,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2350,2017-12-03,7.333780466660475,-10.629268166504477,25.71556804981413,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2351,2017-12-03,7.333780466660475,-10.09301763958739,26.550098735942505,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2352,2017-12-03,7.333780466660475,-10.500225686387559,25.21478412863658,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2353,2017-12-03,7.333780466660475,-8.944955981535841,24.96283503561651,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2354,2017-12-03,7.333780466660475,-10.02029960006939,25.810421568225244,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2355,2017-12-03,7.333780466660475,-9.815405975838145,25.151485001642747,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2356,2017-12-03,7.333780466660475,-10.991916938543907,23.907247445271327,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2357,2017-12-03,7.333780466660475,-10.167660876113349,24.737961096610633,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2358,2017-12-03,7.333780466660475,-10.71465727902377,25.968286366639134,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2359,2017-12-03,7.333780466660475,-9.160055371373996,24.08541692332043,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2360,2017-12-03,7.333780466660475,-10.56538191941646,25.11167766837573,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2361,2017-12-03,7.333780466660475,-10.759351592537035,25.769993949967304,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2362,2017-12-03,7.333780466660475,-9.445248833610876,23.9366336933373,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2363,2017-12-03,7.333780466660475,-9.95791915896302,23.955843003289452,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2364,2017-12-03,7.333780466660475,-10.05431493274304,24.72162600863462,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2365,2017-12-03,7.333780466660475,-10.149982071881375,25.557997952602427,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2366,2017-12-03,7.333780466660475,-10.252996563743217,26.04899036147339,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2367,2017-12-03,7.333780466660475,-10.200764631809122,24.328023729345244,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2368,2017-12-03,7.333780466660475,-9.688719433722824,24.16168556100357,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2369,2017-12-03,7.333780466660475,-9.334800353147214,24.206789041595734,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2370,2017-12-03,7.333780466660475,-10.75601650432001,24.65442990598242,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2371,2017-12-03,7.333780466660475,-9.587490109718736,24.84195117379305,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2372,2017-12-03,7.333780466660475,-9.991645270469043,25.421318684646238,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2373,2017-12-03,7.333780466660475,-9.438105060788327,24.405192807370423,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2374,2017-12-03,7.333780466660475,-10.778386829916114,23.88911871387272,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2375,2017-12-03,7.333780466660475,-11.428190244877841,24.036640686913614,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2376,2017-12-03,7.333780466660475,-10.476704286510152,25.39895680647464,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2377,2017-12-03,7.333780466660475,-11.091474258535412,24.816773027906557,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2378,2017-12-03,7.333780466660475,-9.889683066867391,24.086569041890133,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2379,2017-12-03,7.333780466660475,-11.327614274368381,24.162526204510844,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2380,2017-12-03,7.333780466660475,-9.589983908491497,24.113508692263338,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2381,2017-12-03,7.333780466660475,-10.269037108384765,25.1535680365691,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2382,2017-12-03,7.333780466660475,-9.645477434811129,24.63952377419324,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2383,2017-12-03,7.333780466660475,-10.38909584049909,24.355106431007147,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2384,2017-12-03,7.333780466660475,-9.28461983182653,23.02276950014695,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2385,2017-12-03,7.333780466660475,-10.099265485875932,25.82969841668746,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2386,2017-12-03,7.333780466660475,-8.506415377190057,25.1836522617483,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2387,2017-12-03,7.333780466660475,-9.90521407943394,23.795214069310923,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2388,2017-12-03,7.333780466660475,-10.168524240303032,24.825175858882787,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2389,2017-12-03,7.333780466660475,-8.812193653112056,25.35019908247392,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2390,2017-12-03,7.333780466660475,-9.90921056681288,23.847787400895104,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2391,2017-12-03,7.333780466660475,-10.13170743142524,26.64645227734304,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2392,2017-12-03,7.333780466660475,-10.044596038980998,25.282937898377337,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2393,2017-12-03,7.333780466660475,-9.18507380003585,24.749841542865198,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2394,2017-12-03,7.333780466660475,-10.475126648808006,24.97494348380833,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2395,2017-12-03,7.333780466660475,-10.074776770147679,25.756527503548014,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2396,2017-12-03,7.333780466660475,-9.599596107164695,25.22274033884429,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2397,2017-12-03,7.333780466660475,-9.373336150826432,24.759016938790516,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2398,2017-12-03,7.333780466660475,-9.417673440800293,24.763135430035753,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2399,2017-12-03,7.333780466660475,-10.210048399097941,24.205357842359337,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2400,2017-12-03,7.333780466660475,-10.233812194054972,25.115085727098663,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2401,2017-12-03,7.333780466660475,-10.625004001552552,25.12318351802062,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2402,2017-12-03,7.333780466660475,-10.73249510233677,23.975135845499306,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2403,2017-12-03,7.333780466660475,-9.036594301838338,23.943876417172326,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2404,2017-12-03,7.333780466660475,-10.455743851835336,24.583141426707368,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2405,2017-12-03,7.333780466660475,-9.713947049860003,25.007918178158803,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2406,2017-12-03,7.333780466660475,-11.08733023049895,24.217177125455887,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2407,2017-12-03,7.333780466660475,-9.60055156702425,24.503315232080055,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2408,2017-12-03,7.333780466660475,-9.65988578047095,26.19491392547756,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2409,2017-12-03,7.333780466660475,-9.19844407338553,25.52469533399004,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2410,2017-12-03,7.333780466660475,-10.199013714713093,23.91750258935408,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2411,2017-12-03,7.333780466660475,-9.881427632986076,26.212599181955653,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2412,2017-12-03,7.333780466660475,-8.998010296109678,25.041230896614906,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2413,2017-12-03,7.333780466660475,-10.568054636586016,24.49236481419376,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2414,2017-12-03,7.333780466660475,-10.641151498636663,24.406806920902515,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2415,2017-12-03,7.333780466660475,-10.383677010721744,24.587713676396206,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2416,2017-12-03,7.333780466660475,-10.36296595435677,24.868688243131984,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2417,2017-12-03,7.333780466660475,-10.21026825179989,24.66121078565622,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2418,2017-12-03,7.333780466660475,-11.037690235852033,25.042602129892895,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2419,2017-12-03,7.333780466660475,-11.437243252445748,27.33668678042825,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2420,2017-12-03,7.333780466660475,-11.119481565057109,26.073274559119454,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2421,2017-12-03,7.333780466660475,-10.085088937135106,24.850969828130687,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2422,2017-12-03,7.333780466660475,-9.75649619856556,24.674783161114213,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2423,2017-12-03,7.333780466660475,-8.747938041469693,24.3630005343208,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2424,2017-12-03,7.333780466660475,-9.418563364862358,24.50035730102872,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2425,2017-12-03,7.333780466660475,-9.81631715924766,26.290316265107847,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2426,2017-12-03,7.333780466660475,-10.638690189607644,24.711874052153455,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2427,2017-12-03,7.333780466660475,-10.143563330114201,25.60003930079972,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2428,2017-12-03,7.333780466660475,-10.638995524933598,25.174428506411008,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2429,2017-12-03,7.333780466660475,-8.925174855410784,24.920374529490033,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2430,2017-12-03,7.333780466660475,-10.02887682562633,25.08628787399103,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2431,2017-12-03,7.333780466660475,-10.735556575078487,25.34838900834869,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2432,2017-12-03,7.333780466660475,-9.40991272236534,25.435622095557292,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2433,2017-12-03,7.333780466660475,-8.585175411036927,26.649104136224736,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2434,2017-12-03,7.333780466660475,-11.125109725425997,24.117167763589865,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2435,2017-12-03,7.333780466660475,-8.94548094660661,25.333749195020808,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2436,2017-12-03,7.333780466660475,-9.888454774359698,26.007965443837154,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2437,2017-12-03,7.333780466660475,-10.176398612842856,26.644864478319025,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2438,2017-12-03,7.333780466660475,-10.292702907267257,24.585345572995845,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2439,2017-12-03,7.333780466660475,-10.16662822867624,24.117364689385134,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2440,2017-12-03,7.333780466660475,-10.237513102639513,23.82841925355529,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2441,2017-12-03,7.333780466660475,-10.026659007890602,24.51281673076685,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
2442,2017-12-03,7.333780466660475,-11.614398105466215,23.6785579084541,7.333780466660475,7.333780466660475,0.0,0.0,0.0,0.0,0.0,0.0,7.333780466660475
