dateok,dwell00
2017-12-02 17:25:50,2
2017-12-02 17:26:10,3
2017-12-02 17:26:20,12
2017-12-02 17:26:30,4
2017-12-02 17:26:40,21
2017-12-02 17:27:00,5
2017-12-02 17:27:30,4
2017-12-02 17:28:00,19
2017-12-02 17:28:30,3
2017-12-02 17:28:40,3
2017-12-02 17:29:00,7
2017-12-02 17:29:10,1
2017-12-02 17:29:40,5
2017-12-02 17:30:20,10
2017-12-02 17:30:30,5
2017-12-02 17:30:50,15
2017-12-02 17:31:00,0
2017-12-02 17:31:10,6
2017-12-02 17:31:30,6
2017-12-02 17:31:50,14
2017-12-02 17:32:00,0
2017-12-02 17:32:10,3
2017-12-02 17:33:00,2
2017-12-02 17:33:10,2
2017-12-02 17:33:30,15
2017-12-02 17:33:50,2
2017-12-02 17:34:10,0
2017-12-02 17:34:20,1
2017-12-02 17:34:30,2
2017-12-02 17:35:20,1
2017-12-02 17:35:30,1
2017-12-02 17:35:40,0
2017-12-02 17:35:50,3
2017-12-02 17:36:00,33
2017-12-02 17:36:10,9
2017-12-02 17:36:40,1
2017-12-02 17:36:50,17
2017-12-02 17:37:10,6
2017-12-02 17:37:30,17
2017-12-02 17:37:40,1
2017-12-02 17:37:50,4
2017-12-02 17:38:00,0
2017-12-02 17:38:20,6
2017-12-02 17:38:30,11
2017-12-02 17:38:40,4
2017-12-02 17:38:50,1
2017-12-02 17:39:00,23
2017-12-02 17:39:10,2
2017-12-02 17:39:20,3
2017-12-02 17:39:30,17
2017-12-02 17:39:40,0
2017-12-02 17:39:50,11
2017-12-02 17:40:00,4
2017-12-02 17:40:20,30
2017-12-02 17:40:30,1
2017-12-02 17:40:40,3
2017-12-02 17:41:10,46
2017-12-02 17:41:20,5
2017-12-02 17:41:30,4
2017-12-02 17:41:40,13
2017-12-02 17:42:10,2
2017-12-02 17:42:40,1
2017-12-02 17:42:50,27
2017-12-02 17:43:00,23
2017-12-02 17:43:10,13
2017-12-02 17:43:20,2
2017-12-02 17:43:30,1
2017-12-02 17:43:40,12
2017-12-02 17:43:50,0
2017-12-02 17:44:00,3
2017-12-02 17:44:10,0
2017-12-02 17:44:20,58
2017-12-02 17:44:30,1
2017-12-02 17:44:50,10
2017-12-02 17:45:20,15
2017-12-02 17:45:30,0
2017-12-02 17:45:40,2
2017-12-02 17:45:50,2
2017-12-02 17:46:10,2
2017-12-02 17:46:20,2
2017-12-02 17:46:30,4
2017-12-02 17:47:10,2
2017-12-02 17:47:30,10
2017-12-02 17:47:50,1
2017-12-02 17:48:00,0
2017-12-02 17:48:20,4
2017-12-02 17:48:40,6
2017-12-02 17:48:50,9
2017-12-02 17:49:00,2
2017-12-02 17:49:10,4
2017-12-02 17:49:30,10
2017-12-02 17:49:40,36
2017-12-02 17:49:50,1
2017-12-02 17:50:10,1
2017-12-02 17:50:20,10
2017-12-02 17:50:30,3
2017-12-02 17:51:30,4
2017-12-02 17:51:40,0
2017-12-02 17:51:50,6
2017-12-02 17:52:00,3
2017-12-02 17:52:20,1
2017-12-02 17:53:00,5
2017-12-02 17:53:10,8
2017-12-02 17:53:20,2
2017-12-02 17:53:50,3
2017-12-02 17:54:00,1
2017-12-02 17:54:10,14
2017-12-02 17:54:20,1
2017-12-02 17:54:30,5
2017-12-02 17:54:50,9
2017-12-02 17:55:00,2
2017-12-02 17:55:20,1
2017-12-02 17:55:30,1
2017-12-02 17:56:00,1
2017-12-02 17:56:10,5
2017-12-02 17:56:20,0
2017-12-02 17:56:30,1
2017-12-02 17:56:40,1
2017-12-02 17:56:50,3
2017-12-02 17:57:00,2
2017-12-02 17:57:50,9
2017-12-02 17:58:00,8
2017-12-02 17:58:40,0
2017-12-02 17:58:50,0
2017-12-02 17:59:00,3
2017-12-02 17:59:10,13
2017-12-02 17:59:20,0
2017-12-02 17:59:50,30
2017-12-02 18:00:30,2
2017-12-02 18:00:40,2
2017-12-02 18:00:50,2
2017-12-02 18:01:00,1
2017-12-02 18:01:10,6
2017-12-02 18:01:40,1
2017-12-02 18:02:10,4
2017-12-02 18:02:40,2
2017-12-02 18:03:00,1
2017-12-02 18:03:10,11
2017-12-02 18:03:30,6
2017-12-02 18:03:40,0
2017-12-02 18:03:50,8
2017-12-02 18:04:30,10
2017-12-02 18:04:40,2
2017-12-02 18:05:20,8
2017-12-02 18:05:50,20
2017-12-02 18:06:10,4
2017-12-02 18:06:30,2
2017-12-02 18:06:50,10
2017-12-02 18:07:10,25
2017-12-02 18:07:30,12
2017-12-02 18:08:00,21
2017-12-02 18:08:30,3
2017-12-02 18:08:50,2
2017-12-02 18:09:00,2
2017-12-02 18:09:20,1
2017-12-02 18:09:30,0
2017-12-02 18:10:10,8
2017-12-02 18:10:20,0
2017-12-02 18:10:30,4
2017-12-02 18:11:30,2
2017-12-02 18:11:50,2
2017-12-02 18:12:10,5
2017-12-02 18:12:30,1
2017-12-02 18:12:40,5
2017-12-02 18:12:50,2
2017-12-02 18:13:00,24
2017-12-02 18:13:10,0
2017-12-02 18:13:20,2
2017-12-02 18:13:30,9
2017-12-02 18:13:40,12
2017-12-02 18:13:50,0
2017-12-02 18:14:20,154
2017-12-02 18:14:30,3
2017-12-02 18:14:40,1
2017-12-02 18:14:50,8
2017-12-02 18:15:00,16
2017-12-02 18:15:30,1
2017-12-02 18:15:50,0
2017-12-02 18:16:00,0
2017-12-02 18:16:10,2
2017-12-02 18:16:20,2
2017-12-02 18:16:40,1
2017-12-02 18:16:50,1
2017-12-02 18:17:00,2
2017-12-02 18:17:10,0
2017-12-02 18:17:20,0
2017-12-02 18:17:30,1
2017-12-02 18:17:40,18
2017-12-02 18:18:10,19
2017-12-02 18:18:20,3
2017-12-02 18:18:30,1
2017-12-02 18:18:40,1
2017-12-02 18:18:50,1
2017-12-02 18:19:00,13
2017-12-02 18:19:30,0
2017-12-02 18:19:40,7
2017-12-02 18:19:50,2
2017-12-02 18:20:20,0
2017-12-02 18:20:30,4
2017-12-02 18:21:00,4
2017-12-02 18:21:50,0
2017-12-02 18:22:00,2
2017-12-02 18:22:20,0
2017-12-02 18:22:40,3
2017-12-02 18:22:50,1
2017-12-02 18:23:00,39
2017-12-02 18:23:20,8
2017-12-02 18:23:30,5
2017-12-02 18:23:50,7
2017-12-02 18:24:00,2
2017-12-02 18:24:20,9
2017-12-02 18:24:30,15
2017-12-02 18:24:40,4
2017-12-02 18:24:50,17
2017-12-02 18:25:10,55
2017-12-02 18:25:40,11
2017-12-02 18:26:10,0
2017-12-02 18:26:20,0
2017-12-02 18:26:30,1
2017-12-02 18:26:50,8
2017-12-02 18:27:00,0
2017-12-02 18:27:30,5
2017-12-02 18:27:40,1
2017-12-02 18:27:50,5
2017-12-02 18:28:10,1
2017-12-02 18:28:30,25
2017-12-02 18:28:50,79
2017-12-02 18:29:00,1
2017-12-02 18:29:40,4
2017-12-02 18:29:50,1
2017-12-02 18:30:30,51
2017-12-02 18:30:40,0
2017-12-02 18:30:50,3
2017-12-02 18:31:00,3
2017-12-02 18:31:20,3
2017-12-02 18:31:30,2
2017-12-02 18:31:40,41
2017-12-02 18:31:50,7
2017-12-02 18:32:00,1
2017-12-02 18:32:10,2
2017-12-02 18:32:20,2
2017-12-02 18:32:30,1
2017-12-02 18:33:00,2
2017-12-02 18:34:00,21
2017-12-02 18:34:10,4
2017-12-02 18:34:20,0
2017-12-02 18:34:30,0
2017-12-02 18:34:50,2
2017-12-02 18:35:20,0
2017-12-02 18:35:40,1
2017-12-02 18:35:50,15
2017-12-02 18:36:00,5
2017-12-02 18:36:50,2
2017-12-02 18:37:10,13
2017-12-02 18:37:50,1
2017-12-02 18:38:10,1
2017-12-02 18:38:20,1
2017-12-02 18:38:30,2
2017-12-02 18:38:50,13
2017-12-02 18:39:00,2
2017-12-02 18:39:40,5
2017-12-02 18:39:50,6
2017-12-02 18:40:00,1
2017-12-02 18:40:10,4
2017-12-02 18:40:20,6
2017-12-02 18:40:30,3
2017-12-02 18:40:40,0
2017-12-02 18:40:50,1
2017-12-02 18:41:00,7
2017-12-02 18:41:10,11
2017-12-02 18:41:30,2
2017-12-02 18:41:40,6
2017-12-02 18:41:50,11
2017-12-02 18:42:00,0
2017-12-02 18:42:30,0
2017-12-02 18:42:40,2
2017-12-02 18:42:50,8
2017-12-02 18:43:00,4
2017-12-02 18:43:20,4
2017-12-02 18:43:50,0
2017-12-02 18:44:00,0
2017-12-02 18:44:10,8
2017-12-02 18:44:20,1
2017-12-02 18:44:30,0
2017-12-02 18:44:40,1
2017-12-02 18:45:30,19
2017-12-02 18:45:50,1
2017-12-02 18:46:10,0
2017-12-02 18:46:20,3
2017-12-02 18:46:40,4
2017-12-02 18:47:30,1
2017-12-02 18:48:00,14
2017-12-02 18:48:20,6
2017-12-02 18:48:50,6
2017-12-02 18:49:00,1
2017-12-02 18:49:30,2
2017-12-02 18:51:10,4
2017-12-02 18:51:30,3
2017-12-02 18:51:40,0
2017-12-02 18:52:10,1
2017-12-02 18:52:50,23
2017-12-02 18:53:10,1
2017-12-02 18:53:40,7
2017-12-02 18:53:50,5
2017-12-02 18:54:30,0
2017-12-02 18:55:10,2
2017-12-02 18:55:40,1
2017-12-02 18:56:00,11
2017-12-02 18:56:40,2
2017-12-02 18:56:50,10
2017-12-02 18:57:00,0
2017-12-02 18:57:10,1
2017-12-02 18:57:20,1
2017-12-02 18:57:50,1
2017-12-02 18:58:20,0
2017-12-02 18:58:30,1
2017-12-02 18:58:50,7
2017-12-02 18:59:30,4
2017-12-02 18:59:50,2
2017-12-02 19:00:10,1
2017-12-02 19:00:20,5
2017-12-02 19:00:30,0
2017-12-02 19:00:40,2
2017-12-02 19:01:00,12
2017-12-02 19:01:10,2
2017-12-02 19:01:40,0
2017-12-02 19:01:50,7
2017-12-02 19:02:20,1
2017-12-02 19:02:40,0
2017-12-02 19:03:20,15
2017-12-02 19:03:40,0
2017-12-02 19:04:20,1
2017-12-02 19:04:30,3
2017-12-02 19:04:40,4
2017-12-02 19:04:50,11
2017-12-02 19:05:10,4
2017-12-02 19:05:20,67
2017-12-02 19:05:40,2
2017-12-02 19:06:10,15
2017-12-02 19:06:40,2
2017-12-02 19:06:50,9
2017-12-02 19:07:00,34
2017-12-02 19:07:30,4
2017-12-02 19:07:40,3
2017-12-02 19:08:20,12
2017-12-02 19:08:50,12
2017-12-02 19:09:00,0
2017-12-02 19:09:10,4
2017-12-02 19:09:40,1
2017-12-02 19:09:50,50
2017-12-02 19:10:20,0
2017-12-02 19:10:40,2
2017-12-02 19:10:50,0
2017-12-02 19:11:00,3
2017-12-02 19:11:10,2
2017-12-02 19:11:20,2
2017-12-02 19:11:30,0
2017-12-02 19:11:40,0
2017-12-02 19:12:20,6
2017-12-02 19:12:50,1
2017-12-02 19:14:10,0
2017-12-02 19:14:20,0
2017-12-02 19:14:30,2
2017-12-02 19:14:40,1
2017-12-02 19:15:20,0
2017-12-02 19:15:30,1
2017-12-02 19:16:00,6
2017-12-02 19:16:20,0
2017-12-02 19:16:30,21
2017-12-02 19:17:00,9
2017-12-02 19:17:10,3
2017-12-02 19:17:20,3
2017-12-02 19:17:40,0
2017-12-02 19:18:00,1
2017-12-02 19:18:10,2
2017-12-02 19:18:20,2
2017-12-02 19:18:30,19
2017-12-02 19:19:30,0
2017-12-02 19:19:40,0
2017-12-02 19:20:50,6
2017-12-02 19:21:20,1
2017-12-02 19:22:00,0
2017-12-02 19:22:50,1
2017-12-02 19:23:10,2
2017-12-02 19:23:20,1
2017-12-02 19:23:30,0
2017-12-02 19:24:30,14
2017-12-02 19:24:40,5
2017-12-02 19:25:40,1
2017-12-02 19:25:50,6
2017-12-02 19:26:00,5
2017-12-02 19:26:10,1
2017-12-02 19:26:40,2
2017-12-02 19:28:00,1
2017-12-02 19:28:10,1
2017-12-02 19:28:40,1
2017-12-02 19:29:00,1
2017-12-02 19:29:20,5
2017-12-02 19:29:30,3
2017-12-02 19:30:10,0
2017-12-02 19:30:20,4
2017-12-02 19:31:10,24
2017-12-02 19:31:50,2
2017-12-02 19:32:10,1
2017-12-02 19:32:20,32
2017-12-02 19:32:40,0
2017-12-02 19:33:40,0
2017-12-02 19:34:10,19
2017-12-02 19:35:30,6
2017-12-02 19:36:00,0
2017-12-02 19:36:10,1
2017-12-02 19:36:30,3
2017-12-02 19:36:50,0
2017-12-02 19:37:10,12
2017-12-02 19:37:20,2
2017-12-02 19:37:30,4
2017-12-02 19:38:30,0
2017-12-02 19:39:00,0
2017-12-02 19:39:10,3
2017-12-02 19:39:30,12
2017-12-02 19:39:50,0
2017-12-02 19:40:40,4
2017-12-02 19:40:50,7
2017-12-02 19:41:00,2
2017-12-02 19:42:20,6
2017-12-02 19:43:00,0
2017-12-02 19:44:00,1
2017-12-02 19:44:10,0
2017-12-02 19:46:00,2
2017-12-02 19:46:10,1
2017-12-02 19:46:40,7
2017-12-02 19:48:10,2
2017-12-02 19:48:20,7
2017-12-02 19:48:30,3
2017-12-02 19:48:50,3
2017-12-02 19:50:50,2
2017-12-02 19:51:50,2
2017-12-02 19:52:30,0
2017-12-02 19:53:00,1
2017-12-02 19:53:20,6
2017-12-02 19:53:50,0
2017-12-02 19:55:50,2
2017-12-02 19:56:10,0
2017-12-02 19:56:40,2
2017-12-02 19:57:40,4
2017-12-02 19:59:10,29
2017-12-02 19:59:30,1
2017-12-02 20:00:50,2
2017-12-02 20:01:20,4
2017-12-02 20:01:50,3
2017-12-02 20:02:00,4
2017-12-02 20:02:30,0
2017-12-02 20:02:40,0
2017-12-02 20:04:00,1
2017-12-02 20:06:20,3
2017-12-02 20:06:40,0
2017-12-02 20:08:20,6
2017-12-02 20:09:00,5
2017-12-02 20:09:20,0
2017-12-02 20:10:30,1
2017-12-02 20:10:40,4
2017-12-02 20:10:50,1
2017-12-02 20:11:40,0
2017-12-02 20:12:10,0
2017-12-02 20:12:40,2
2017-12-02 20:13:30,0
2017-12-02 20:13:50,0
2017-12-02 20:17:50,1
2017-12-02 20:19:10,0
2017-12-02 20:19:50,8
2017-12-02 20:22:00,0
2017-12-02 20:22:10,0
2017-12-02 20:22:50,1
2017-12-02 20:24:00,2
2017-12-02 20:24:20,1
2017-12-02 20:25:20,1
2017-12-02 20:25:30,1
2017-12-02 20:26:30,21
2017-12-02 20:26:40,1
2017-12-02 20:28:50,6
2017-12-02 20:29:00,2
2017-12-02 20:29:20,0
2017-12-02 20:34:50,9
2017-12-02 20:35:30,0
2017-12-02 20:36:20,1
2017-12-02 20:46:20,0
2017-12-02 20:48:40,6
2017-12-02 20:51:30,1
2017-12-02 20:53:50,0
2017-12-02 21:07:20,1
2017-12-02 21:08:40,10
2017-12-02 21:10:10,4
2017-12-02 21:14:50,0
2017-12-02 21:15:30,1
2017-12-02 21:15:50,6
2017-12-02 22:02:30,6
2017-12-02 22:02:50,1
2017-12-02 22:18:30,0
2017-12-03 07:09:30,0
2017-12-03 07:42:40,9
2017-12-03 08:14:50,8
2017-12-03 08:15:40,0
2017-12-03 08:16:20,0
2017-12-03 08:16:30,15
2017-12-03 08:17:10,2
2017-12-03 08:26:50,0
2017-12-03 08:32:50,2
2017-12-03 08:36:20,0
2017-12-03 08:37:20,6
2017-12-03 08:41:20,1
2017-12-03 08:46:40,1
2017-12-03 08:49:10,0
2017-12-03 08:49:20,1
2017-12-03 08:55:20,0
2017-12-03 08:57:10,0
2017-12-03 09:07:30,0
2017-12-03 09:14:00,2
2017-12-03 09:14:10,2
2017-12-03 09:14:50,1
2017-12-03 09:19:30,2
2017-12-03 09:20:30,148
2017-12-03 09:21:00,7
2017-12-03 09:22:00,0
2017-12-03 09:24:30,2
2017-12-03 09:25:50,1
2017-12-03 09:26:20,7
2017-12-03 09:26:40,0
2017-12-03 09:28:10,56
2017-12-03 09:28:20,24
2017-12-03 09:28:30,4
2017-12-03 09:28:50,6
2017-12-03 09:29:10,9
2017-12-03 09:29:20,7
2017-12-03 09:30:10,0
2017-12-03 09:30:20,0
2017-12-03 09:31:10,0
2017-12-03 09:31:50,0
2017-12-03 09:32:30,0
2017-12-03 09:32:40,0
2017-12-03 09:33:00,4
2017-12-03 09:34:30,0
2017-12-03 09:35:30,1
2017-12-03 09:36:50,2
2017-12-03 09:37:10,15
2017-12-03 09:37:20,1
2017-12-03 09:37:30,11
2017-12-03 09:38:00,4
2017-12-03 09:38:50,7
2017-12-03 09:39:00,1
2017-12-03 09:40:20,0
2017-12-03 09:40:30,20
2017-12-03 09:42:00,2
2017-12-03 09:42:30,3
2017-12-03 09:43:10,4
2017-12-03 09:43:20,1
2017-12-03 09:44:00,6
2017-12-03 09:45:00,1
2017-12-03 09:45:20,3
2017-12-03 09:45:30,2
2017-12-03 09:46:10,0
2017-12-03 09:46:20,0
2017-12-03 09:46:30,1
2017-12-03 09:47:00,10
2017-12-03 09:47:20,0
2017-12-03 09:48:50,7
2017-12-03 09:49:00,0
2017-12-03 09:49:20,1
2017-12-03 09:49:40,0
2017-12-03 09:49:50,2
2017-12-03 09:50:40,3
2017-12-03 09:51:00,4
2017-12-03 09:51:10,0
2017-12-03 09:51:40,4
2017-12-03 09:51:50,0
2017-12-03 09:52:10,8
2017-12-03 09:52:40,0
2017-12-03 09:53:20,1
2017-12-03 09:53:30,2
2017-12-03 09:54:00,50
2017-12-03 09:54:10,10
2017-12-03 09:54:30,10
2017-12-03 09:55:10,4
2017-12-03 09:56:10,5
2017-12-03 09:56:50,26
2017-12-03 09:57:00,0
2017-12-03 09:57:20,28
2017-12-03 09:57:30,1
2017-12-03 09:57:40,21
2017-12-03 09:57:50,2
2017-12-03 09:58:30,0
2017-12-03 09:58:40,0
2017-12-03 09:59:00,6
2017-12-03 09:59:20,10
2017-12-03 09:59:30,1
2017-12-03 10:00:20,0
2017-12-03 10:00:30,4
2017-12-03 10:00:40,0
2017-12-03 10:01:00,53
2017-12-03 10:01:10,13
2017-12-03 10:01:20,4
2017-12-03 10:01:30,5
2017-12-03 10:01:50,51
2017-12-03 10:02:00,0
2017-12-03 10:02:10,0
2017-12-03 10:02:40,1
2017-12-03 10:02:50,0
2017-12-03 10:03:10,0
2017-12-03 10:03:50,10
2017-12-03 10:04:00,2
2017-12-03 10:04:10,2
2017-12-03 10:04:20,0
2017-12-03 10:04:30,12
2017-12-03 10:04:50,0
2017-12-03 10:05:10,0
2017-12-03 10:05:20,4
2017-12-03 10:05:30,3
2017-12-03 10:05:40,2
2017-12-03 10:05:50,19
2017-12-03 10:06:00,7
2017-12-03 10:06:10,2
2017-12-03 10:06:30,8
2017-12-03 10:06:50,1
2017-12-03 10:07:20,0
2017-12-03 10:07:50,0
2017-12-03 10:08:10,22
2017-12-03 10:08:20,0
2017-12-03 10:08:30,4
2017-12-03 10:09:00,35
2017-12-03 10:09:20,17
2017-12-03 10:09:40,1
2017-12-03 10:10:20,0
2017-12-03 10:10:30,38
2017-12-03 10:10:50,0
2017-12-03 10:11:10,1
2017-12-03 10:11:20,12
2017-12-03 10:11:30,1
2017-12-03 10:12:10,0
2017-12-03 10:12:30,0
2017-12-03 10:12:50,2
2017-12-03 10:13:10,27
2017-12-03 10:13:50,19
2017-12-03 10:14:00,52
2017-12-03 10:14:10,5
2017-12-03 10:14:40,6
2017-12-03 10:15:30,1
2017-12-03 10:15:50,1
2017-12-03 10:16:20,2
2017-12-03 10:16:40,2
2017-12-03 10:17:00,9
2017-12-03 10:17:30,35
2017-12-03 10:17:50,0
2017-12-03 10:18:40,1
2017-12-03 10:18:50,19
2017-12-03 10:19:30,2
2017-12-03 10:19:50,2
2017-12-03 10:20:00,4
2017-12-03 10:20:10,6
2017-12-03 10:20:20,0
2017-12-03 10:20:50,22
2017-12-03 10:21:00,0
2017-12-03 10:21:20,1
2017-12-03 10:21:30,1
2017-12-03 10:21:50,13
2017-12-03 10:22:00,2
2017-12-03 10:22:10,7
2017-12-03 10:22:50,1
2017-12-03 10:23:00,27
2017-12-03 10:23:20,4
2017-12-03 10:24:00,5
2017-12-03 10:24:10,2
2017-12-03 10:24:20,49
2017-12-03 10:25:10,9
2017-12-03 10:25:20,1
2017-12-03 10:25:30,42
2017-12-03 10:25:40,5
2017-12-03 10:26:10,1
2017-12-03 10:26:20,1
2017-12-03 10:26:40,0
2017-12-03 10:27:00,8
2017-12-03 10:28:00,6
2017-12-03 10:28:10,0
2017-12-03 10:28:30,2
2017-12-03 10:28:40,4
2017-12-03 10:28:50,1
2017-12-03 10:29:20,0
2017-12-03 10:29:40,1
2017-12-03 10:29:50,13
2017-12-03 10:30:10,54
2017-12-03 10:31:10,60
2017-12-03 10:31:30,1
2017-12-03 10:32:10,0
2017-12-03 10:32:20,1
2017-12-03 10:32:40,2
2017-12-03 10:32:50,10
2017-12-03 10:33:00,1
2017-12-03 10:33:30,7
2017-12-03 10:33:50,0
2017-12-03 10:34:30,1
2017-12-03 10:35:20,33
2017-12-03 10:35:30,5
2017-12-03 10:35:50,0
2017-12-03 10:36:20,5
2017-12-03 10:36:30,4
2017-12-03 10:37:00,0
2017-12-03 10:37:10,6
2017-12-03 10:38:10,1
2017-12-03 10:38:20,1
2017-12-03 10:38:30,6
2017-12-03 10:39:10,10
2017-12-03 10:39:40,9
2017-12-03 10:40:20,27
2017-12-03 10:40:30,2
2017-12-03 10:40:50,1
2017-12-03 10:41:10,1
2017-12-03 10:41:20,1
2017-12-03 10:41:50,3
2017-12-03 10:42:20,4
2017-12-03 10:42:40,2
2017-12-03 10:43:10,0
2017-12-03 10:43:50,0
2017-12-03 10:44:00,0
2017-12-03 10:44:20,4
2017-12-03 10:44:40,2
2017-12-03 10:44:50,6
2017-12-03 10:45:20,36
2017-12-03 10:46:20,8
2017-12-03 10:46:40,1
2017-12-03 10:46:50,0
2017-12-03 10:47:20,2
2017-12-03 10:47:30,53
2017-12-03 10:47:50,2
2017-12-03 10:48:20,1
2017-12-03 10:48:30,4
2017-12-03 10:48:40,0
2017-12-03 10:48:50,6
2017-12-03 10:49:00,21
2017-12-03 10:49:20,3
2017-12-03 10:49:30,26
2017-12-03 10:49:40,15
2017-12-03 10:49:50,2
2017-12-03 10:50:00,1
2017-12-03 10:50:10,0
2017-12-03 10:50:30,2
2017-12-03 10:50:40,1
2017-12-03 10:50:50,19
2017-12-03 10:51:00,0
2017-12-03 10:51:10,0
2017-12-03 10:51:20,0
2017-12-03 10:51:30,6
2017-12-03 10:51:40,12
2017-12-03 10:52:00,142
2017-12-03 10:52:10,6
2017-12-03 10:52:40,1
2017-12-03 10:52:50,1
2017-12-03 10:53:10,6
2017-12-03 10:53:30,1
2017-12-03 10:53:40,4
2017-12-03 10:54:00,1
2017-12-03 10:54:20,1
2017-12-03 10:54:30,2
2017-12-03 10:54:50,17
2017-12-03 10:55:20,4
2017-12-03 10:55:30,1
2017-12-03 10:55:40,1
2017-12-03 10:55:50,8
2017-12-03 10:56:20,0
2017-12-03 10:56:30,9
2017-12-03 10:57:00,1
2017-12-03 10:57:10,30
2017-12-03 10:57:30,1
2017-12-03 10:58:00,17
2017-12-03 10:58:30,2
2017-12-03 10:59:40,12
2017-12-03 11:00:20,1
2017-12-03 11:00:40,5
2017-12-03 11:01:10,23
2017-12-03 11:01:20,33
2017-12-03 11:01:30,0
2017-12-03 11:01:50,24
2017-12-03 11:02:00,5
2017-12-03 11:02:30,10
2017-12-03 11:02:50,1
2017-12-03 11:03:00,1
2017-12-03 11:03:30,0
2017-12-03 11:03:40,0
2017-12-03 11:03:50,3
2017-12-03 11:04:10,4
2017-12-03 11:04:30,16
2017-12-03 11:04:40,2
2017-12-03 11:04:50,9
2017-12-03 11:05:20,2
2017-12-03 11:05:30,2
2017-12-03 11:05:40,3
2017-12-03 11:05:50,0
2017-12-03 11:06:00,25
2017-12-03 11:07:10,26
2017-12-03 11:07:30,152
2017-12-03 11:07:40,25
2017-12-03 11:08:10,18
2017-12-03 11:08:50,6
2017-12-03 11:09:00,21
2017-12-03 11:09:10,2
2017-12-03 11:09:30,0
2017-12-03 11:09:50,9
2017-12-03 11:10:20,18
2017-12-03 11:10:40,9
2017-12-03 11:10:50,43
2017-12-03 11:11:10,0
2017-12-03 11:11:20,14
2017-12-03 11:11:50,9
2017-12-03 11:12:00,12
2017-12-03 11:12:10,1
2017-12-03 11:12:20,0
2017-12-03 11:12:40,2
2017-12-03 11:12:50,5
2017-12-03 11:13:00,1
2017-12-03 11:13:20,2
2017-12-03 11:13:30,0
2017-12-03 11:13:40,9
2017-12-03 11:13:50,0
2017-12-03 11:14:00,18
2017-12-03 11:14:10,78
2017-12-03 11:15:10,1
2017-12-03 11:15:20,5
2017-12-03 11:15:30,10
2017-12-03 11:15:50,1
2017-12-03 11:16:50,1
2017-12-03 11:17:00,0
2017-12-03 11:17:20,7
2017-12-03 11:18:10,19
2017-12-03 11:18:20,6
2017-12-03 11:18:30,0
2017-12-03 11:18:50,14
2017-12-03 11:19:00,4
2017-12-03 11:19:10,5
2017-12-03 11:19:40,7
2017-12-03 11:19:50,4
2017-12-03 11:20:20,5
2017-12-03 11:20:40,0
2017-12-03 11:21:00,3
2017-12-03 11:21:20,0
2017-12-03 11:21:50,0
2017-12-03 11:22:10,0
2017-12-03 11:22:20,3
2017-12-03 11:22:30,2
2017-12-03 11:22:40,0
2017-12-03 11:23:00,5
2017-12-03 11:23:10,4
2017-12-03 11:23:20,1
2017-12-03 11:23:30,30
2017-12-03 11:23:40,40
2017-12-03 11:23:50,9
2017-12-03 11:24:00,0
2017-12-03 11:24:10,2
2017-12-03 11:24:30,7
2017-12-03 11:24:50,37
2017-12-03 11:25:30,0
2017-12-03 11:25:50,4
2017-12-03 11:26:00,10
2017-12-03 11:26:10,48
2017-12-03 11:26:30,1
2017-12-03 11:26:40,7
2017-12-03 11:26:50,0
2017-12-03 11:27:20,7
2017-12-03 11:27:40,1
2017-12-03 11:27:50,2
2017-12-03 11:28:20,1
2017-12-03 11:28:30,3
2017-12-03 11:28:50,1
2017-12-03 11:29:00,2
2017-12-03 11:29:30,2
2017-12-03 11:29:50,1
2017-12-03 11:30:10,3
2017-12-03 11:30:20,22
2017-12-03 11:30:30,1
2017-12-03 11:30:50,20
2017-12-03 11:31:00,32
2017-12-03 11:31:10,0
2017-12-03 11:31:30,0
2017-12-03 11:31:50,2
2017-12-03 11:32:00,18
2017-12-03 11:32:10,28
2017-12-03 11:32:20,0
2017-12-03 11:33:00,3
2017-12-03 11:33:20,3
2017-12-03 11:33:40,1
2017-12-03 11:33:50,7
2017-12-03 11:34:20,3
2017-12-03 11:34:40,3
2017-12-03 11:34:50,8
2017-12-03 11:35:40,1
2017-12-03 11:35:50,4
2017-12-03 11:36:20,10
2017-12-03 11:37:00,0
2017-12-03 11:37:10,0
2017-12-03 11:37:20,1
2017-12-03 11:37:30,9
2017-12-03 11:37:40,4
2017-12-03 11:38:00,0
2017-12-03 11:38:10,0
2017-12-03 11:38:30,2
2017-12-03 11:38:50,1
2017-12-03 11:39:00,6
2017-12-03 11:39:40,16
2017-12-03 11:40:20,4
2017-12-03 11:41:20,98
2017-12-03 11:41:30,16
2017-12-03 11:41:50,56
2017-12-03 11:42:10,0
2017-12-03 11:42:40,0
2017-12-03 11:42:50,10
2017-12-03 11:43:00,3
2017-12-03 11:43:20,0
2017-12-03 11:43:30,1
2017-12-03 11:43:40,0
2017-12-03 11:44:10,4
2017-12-03 11:44:30,1
2017-12-03 11:44:40,3
2017-12-03 11:44:50,0
2017-12-03 11:45:10,40
2017-12-03 11:45:20,0
2017-12-03 11:45:30,3
2017-12-03 11:45:40,3
2017-12-03 11:46:00,0
2017-12-03 11:46:50,1
2017-12-03 11:47:00,4
2017-12-03 11:47:20,12
2017-12-03 11:47:30,3
2017-12-03 11:48:00,5
2017-12-03 11:48:10,7
2017-12-03 11:48:40,0
2017-12-03 11:49:00,1
